K,omega1,omega2,theta1,theta2,omega_diff
70.1,2.0245819323134224,0,[    nan     nan 2.58689     nan],[     nan      nan -0.56231      nan],2.0245819323134224
70.1,2.0420352248333655,0,[    nan     nan 2.59556     nan],[     nan      nan -0.55353      nan],2.0420352248333655
70.1,2.059488517353309,0,[    nan     nan 2.60424     nan],[     nan      nan -0.54475      nan],2.059488517353309
70.1,2.076941809873252,0,[    nan     nan 2.61291     nan],[     nan      nan -0.53597      nan],2.076941809873252
70.1,2.0943951023931953,0,[    nan     nan 2.62158     nan],[     nan      nan -0.52719      nan],2.0943951023931953
70.1,2.111848394913139,0,[    nan     nan 2.63025     nan],[     nan      nan -0.51841      nan],2.111848394913139
70.1,2.129301687433082,0,[    nan     nan 2.63893     nan],[     nan      nan -0.50963      nan],2.129301687433082
70.1,2.1467549799530254,0,[   nan    nan 2.6476    nan],[     nan      nan -0.50084      nan],2.1467549799530254
70.1,2.1642082724729685,0,[    nan     nan 2.65627     nan],[     nan      nan -0.49206      nan],2.1642082724729685
70.1,2.181661564992912,0,[    nan     nan 2.66494     nan],[     nan      nan -0.48328      nan],2.181661564992912
70.1,2.199114857512855,0,[    nan     nan 2.67361     nan],[    nan     nan -0.4745     nan],2.199114857512855
70.1,2.2165681500327987,0,[    nan     nan 2.68228     nan],[     nan      nan -0.46572      nan],2.2165681500327987
70.1,2.234021442552742,0,[    nan     nan 2.69095     nan],[     nan      nan -0.45693      nan],2.234021442552742
70.1,2.251474735072685,0,[    nan     nan 2.69962     nan],[     nan      nan -0.44815      nan],2.251474735072685
70.1,2.2689280275926285,0,[    nan     nan 2.70829     nan],[     nan      nan -0.43937      nan],2.2689280275926285
70.1,2.2863813201125716,0,[    nan     nan 2.71696     nan],[     nan      nan -0.43058      nan],2.2863813201125716
70.1,2.303834612632515,0,[    nan     nan 2.72563     nan],[    nan     nan -0.4218     nan],2.303834612632515
70.1,2.321287905152458,0,[   nan    nan 2.7343    nan],[     nan      nan -0.41302      nan],2.321287905152458
70.1,2.3387411976724017,0,[    nan     nan 2.74297     nan],[     nan      nan -0.40423      nan],2.3387411976724017
70.1,2.356194490192345,0,[    nan     nan 2.75164     nan],[     nan      nan -0.39545      nan],2.356194490192345
70.1,2.3736477827122884,0,[    nan     nan 2.76031     nan],[     nan      nan -0.38666      nan],2.3736477827122884
70.1,2.3911010752322315,0,[    nan     nan 2.76898     nan],[     nan      nan -0.37788      nan],2.3911010752322315
70.1,2.4085543677521746,0,[    nan     nan 2.77765     nan],[     nan      nan -0.36909      nan],2.4085543677521746
70.1,2.426007660272118,0,[    nan     nan 2.78631     nan],[     nan      nan -0.36031      nan],2.426007660272118
70.1,2.443460952792061,0,[    nan     nan 2.79498     nan],[     nan      nan -0.35152      nan],2.443460952792061
70.1,2.4609142453120048,0,[    nan     nan 2.80365     nan],[     nan      nan -0.34274      nan],2.4609142453120048
70.1,2.478367537831948,0,[    nan     nan 2.81232     nan],[     nan      nan -0.33395      nan],2.478367537831948
70.1,2.4958208303518914,0,[    nan     nan 2.82099     nan],[     nan      nan -0.32516      nan],2.4958208303518914
70.1,2.5132741228718345,0,[    nan     nan 2.82965     nan],[     nan      nan -0.31638      nan],2.5132741228718345
70.1,2.530727415391778,0,[    nan     nan 2.83832     nan],[     nan      nan -0.30759      nan],2.530727415391778
70.1,2.548180707911721,0,[    nan     nan 2.84699     nan],[     nan      nan -0.29881      nan],2.548180707911721
70.1,2.5656340004316642,0,[    nan     nan 2.85565     nan],[     nan      nan -0.29002      nan],2.5656340004316642
70.1,2.5830872929516078,0,[    nan     nan 2.86432     nan],[     nan      nan -0.28123      nan],2.5830872929516078
70.1,2.600540585471551,0,[    nan     nan 2.87299     nan],[     nan      nan -0.27245      nan],2.600540585471551
70.1,2.6179938779914944,0,[    nan     nan 2.88165     nan],[     nan      nan -0.26366      nan],2.6179938779914944
70.1,2.6354471705114375,0,[    nan     nan 2.89032     nan],[     nan      nan -0.25487      nan],2.6354471705114375
70.1,2.652900463031381,0,[    nan     nan 2.89898     nan],[     nan      nan -0.24608      nan],2.652900463031381
70.1,2.670353755551324,0,[    nan     nan 2.90765     nan],[    nan     nan -0.2373     nan],2.670353755551324
70.1,2.6878070480712677,0,[    nan     nan 2.91632     nan],[     nan      nan -0.22851      nan],2.6878070480712677
70.1,2.705260340591211,0,[    nan     nan 2.92498     nan],[     nan      nan -0.21972      nan],2.705260340591211
70.1,2.722713633111154,0,[    nan     nan 2.93365     nan],[     nan      nan -0.21093      nan],2.722713633111154
70.1,2.7401669256310974,0,[    nan     nan 2.94231     nan],[     nan      nan -0.20214      nan],2.7401669256310974
70.1,2.7576202181510405,0,[    nan     nan 2.95098     nan],[     nan      nan -0.19336      nan],2.7576202181510405
70.1,2.775073510670984,0,[    nan     nan 2.95964     nan],[     nan      nan -0.18457      nan],2.775073510670984
70.1,2.792526803190927,0,[    nan     nan 2.96831     nan],[     nan      nan -0.17578      nan],2.792526803190927
70.1,2.8099800957108707,0,[    nan     nan 2.97697     nan],[     nan      nan -0.16699      nan],2.8099800957108707
70.1,2.827433388230814,0,[    nan     nan 2.98564     nan],[    nan     nan -0.1582     nan],2.827433388230814
70.1,2.8448866807507573,0,[   nan    nan 2.9943    nan],[     nan      nan -0.14941      nan],2.8448866807507573
70.1,2.8623399732707004,0,[    nan     nan 3.00297     nan],[     nan      nan -0.14063      nan],2.8623399732707004
70.1,2.8797932657906435,0,[    nan     nan 3.01163     nan],[     nan      nan -0.13184      nan],2.8797932657906435
70.1,2.897246558310587,0,[   nan    nan 3.0203    nan],[     nan      nan -0.12305      nan],2.897246558310587
70.1,2.91469985083053,0,[    nan     nan 3.02896     nan],[     nan      nan -0.11426      nan],2.91469985083053
70.1,2.9321531433504737,0,[    nan     nan 3.03762     nan],[     nan      nan -0.10547      nan],2.9321531433504737
70.1,2.949606435870417,0,[    nan     nan 3.04629     nan],[     nan      nan -0.09668      nan],2.949606435870417
70.1,2.9670597283903604,0,[    nan     nan 3.05495     nan],[     nan      nan -0.08789      nan],2.9670597283903604
70.1,2.9845130209103035,0,[    nan     nan 3.06362     nan],[    nan     nan -0.0791     nan],2.9845130209103035
70.1,3.001966313430247,0,[    nan     nan 3.07228     nan],[     nan      nan -0.07031      nan],3.001966313430247
70.1,3.01941960595019,0,[    nan     nan 3.08094     nan],[     nan      nan -0.06153      nan],3.01941960595019
70.1,3.036872898470133,0,[    nan     nan 3.08961     nan],[     nan      nan -0.05274      nan],3.036872898470133
70.1,3.0543261909900767,0,[    nan     nan 3.09827     nan],[     nan      nan -0.04395      nan],3.0543261909900767
70.1,3.07177948351002,0,[    nan     nan 3.10694     nan],[     nan      nan -0.03516      nan],3.07177948351002
70.1,3.0892327760299634,0,[   nan    nan 3.1156    nan],[     nan      nan -0.02637      nan],3.0892327760299634
70.1,3.1066860685499065,0,[    nan     nan 3.12426     nan],[     nan      nan -0.01758      nan],3.1066860685499065
70.1,3.12413936106985,0,[    nan     nan 3.13293     nan],[     nan      nan -0.00879      nan],3.12413936106985
80.1,0.0,0,[nan  0. nan],[nan  0. nan],0.0
80.1,0.017453292519943295,0,[    nan 0.00878     nan     nan],[    nan 0.00867     nan     nan],0.017453292519943295
80.1,0.03490658503988659,0,[    nan 0.01756     nan     nan],[    nan 0.01735     nan     nan],0.03490658503988659
80.1,0.05235987755982989,0,[    nan 0.02634     nan     nan],[    nan 0.02602     nan     nan],0.05235987755982989
80.1,0.06981317007977318,0,[    nan 0.03512     nan     nan],[    nan 0.03469     nan     nan],0.06981317007977318
80.1,0.08726646259971647,0,[   nan 0.0439    nan    nan],[    nan 0.04336     nan     nan],0.08726646259971647
80.1,0.10471975511965978,0,[    nan 0.05268     nan     nan],[    nan 0.05204     nan     nan],0.10471975511965978
80.1,0.12217304763960307,0,[    nan 0.06147     nan     nan],[    nan 0.06071     nan     nan],0.12217304763960307
80.1,0.13962634015954636,0,[    nan 0.07025     nan     nan],[    nan 0.06938     nan     nan],0.13962634015954636
80.1,0.15707963267948966,0,[    nan 0.07903     nan     nan],[    nan 0.07805     nan     nan],0.15707963267948966
80.1,0.17453292519943295,0,[    nan 0.08781     nan     nan],[    nan 0.08673     nan     nan],0.17453292519943295
80.1,0.19198621771937624,0,[    nan 0.09659     nan     nan],[   nan 0.0954    nan    nan],0.19198621771937624
80.1,0.20943951023931956,0,[    nan 0.10537     nan     nan],[    nan 0.10407     nan     nan],0.20943951023931956
80.1,0.22689280275926285,0,[    nan 0.11415     nan     nan],[    nan 0.11274     nan     nan],0.22689280275926285
80.1,0.24434609527920614,0,[    nan 0.12293     nan     nan],[    nan 0.12142     nan     nan],0.24434609527920614
80.1,0.2617993877991494,0,[    nan 0.13171     nan     nan],[    nan 0.13009     nan     nan],0.2617993877991494
80.1,0.2792526803190927,0,[    nan 0.14049     nan     nan],[    nan 0.13876     nan     nan],0.2792526803190927
80.1,0.29670597283903605,0,[    nan 0.14927     nan     nan],[    nan 0.14744     nan     nan],0.29670597283903605
80.1,0.3141592653589793,0,[    nan 0.15805     nan     nan],[    nan 0.15611     nan     nan],0.3141592653589793
80.1,0.33161255787892263,0,[    nan 0.16683     nan     nan],[    nan 0.16478     nan     nan],0.33161255787892263
80.1,0.3490658503988659,0,[    nan 0.17561     nan     nan],[    nan 0.17346     nan     nan],0.3490658503988659
80.1,0.3665191429188092,0,[    nan 0.18439     nan     nan],[    nan 0.18213     nan     nan],0.3665191429188092
80.1,0.3839724354387525,0,[    nan 0.19317     nan     nan],[   nan 0.1908    nan    nan],0.3839724354387525
80.1,0.4014257279586958,0,[    nan 0.20195     nan     nan],[    nan 0.19948     nan     nan],0.4014257279586958
80.1,0.4188790204786391,0,[    nan 0.21073     nan     nan],[    nan 0.20815     nan     nan],0.4188790204786391
80.1,0.4363323129985824,0,[    nan 0.21951     nan     nan],[    nan 0.21682     nan     nan],0.4363323129985824
80.1,0.4537856055185257,0,[    nan 0.22829     nan     nan],[   nan 0.2255    nan    nan],0.4537856055185257
80.1,0.47123889803846897,0,[    nan 0.23707     nan     nan],[    nan 0.23417     nan     nan],0.47123889803846897
80.1,0.4886921905584123,0,[    nan 0.24585     nan     nan],[    nan 0.24285     nan     nan],0.4886921905584123
80.1,0.5061454830783556,0,[    nan 0.25463     nan     nan],[    nan 0.25152     nan     nan],0.5061454830783556
80.1,0.5235987755982988,0,[    nan 0.26341     nan     nan],[    nan 0.26019     nan     nan],0.5235987755982988
80.1,0.5410520681182421,0,[    nan 0.27218     nan     nan],[    nan 0.26887     nan     nan],0.5410520681182421
80.1,0.5585053606381855,0,[    nan 0.28096     nan     nan],[    nan 0.27754     nan     nan],0.5585053606381855
80.1,0.5759586531581288,0,[    nan 0.28974     nan     nan],[    nan 0.28622     nan     nan],0.5759586531581288
80.1,0.5934119456780721,0,[    nan 0.29852     nan     nan],[    nan 0.29489     nan     nan],0.5934119456780721
80.1,0.6108652381980153,0,[   nan 0.3073    nan    nan],[    nan 0.30357     nan     nan],0.6108652381980153
80.1,0.6283185307179586,0,[    nan 0.31608     nan     nan],[    nan 0.31224     nan     nan],0.6283185307179586
80.1,0.6457718232379019,0,[    nan 0.32485     nan     nan],[    nan 0.32092     nan     nan],0.6457718232379019
80.1,0.6632251157578453,0,[    nan 0.33363     nan     nan],[    nan 0.32959     nan     nan],0.6632251157578453
80.1,0.6806784082777885,0,[    nan 0.34241     nan     nan],[    nan 0.33827     nan     nan],0.6806784082777885
80.1,0.6981317007977318,0,[    nan 0.35119     nan     nan],[    nan 0.34694     nan     nan],0.6981317007977318
80.1,0.7155849933176751,0,[    nan 0.35997     nan     nan],[    nan 0.35562     nan     nan],0.7155849933176751
80.1,0.7330382858376184,0,[    nan 0.36874     nan     nan],[   nan 0.3643    nan    nan],0.7330382858376184
80.1,0.7504915783575618,0,[    nan 0.37752     nan     nan],[    nan 0.37297     nan     nan],0.7504915783575618
80.1,0.767944870877505,0,[   nan 0.3863    nan    nan],[    nan 0.38165     nan     nan],0.767944870877505
80.1,0.7853981633974483,0,[    nan 0.39507     nan     nan],[    nan 0.39032     nan     nan],0.7853981633974483
80.1,0.8028514559173916,0,[    nan 0.40385     nan     nan],[  nan 0.399   nan   nan],0.8028514559173916
80.1,0.8203047484373349,0,[    nan 0.41263     nan     nan],[    nan 0.40768     nan     nan],0.8203047484373349
80.1,0.8377580409572782,0,[   nan 0.4214    nan    nan],[    nan 0.41635     nan     nan],0.8377580409572782
80.1,0.8552113334772214,0,[    nan 0.43018     nan     nan],[    nan 0.42503     nan     nan],0.8552113334772214
80.1,0.8726646259971648,0,[    nan 0.43896     nan     nan],[    nan 0.43371     nan     nan],0.8726646259971648
80.1,0.8901179185171081,0,[    nan 0.44773     nan     nan],[    nan 0.44239     nan     nan],0.8901179185171081
80.1,0.9075712110370514,0,[    nan 0.45651     nan     nan],[    nan 0.45106     nan     nan],0.9075712110370514
80.1,0.9250245035569946,0,[    nan 0.46528     nan     nan],[    nan 0.45974     nan     nan],0.9250245035569946
80.1,0.9424777960769379,0,[    nan 0.47406     nan     nan],[    nan 0.46842     nan     nan],0.9424777960769379
80.1,0.9599310885968813,0,[    nan 0.48283     nan     nan],[   nan 0.4771    nan    nan],0.9599310885968813
80.1,0.9773843811168246,0,[    nan 0.49161     nan     nan],[    nan 0.48578     nan     nan],0.9773843811168246
80.1,0.9948376736367679,0,[    nan 0.50038     nan     nan],[    nan 0.49446     nan     nan],0.9948376736367679
80.1,1.0122909661567112,0,[    nan 0.50916     nan     nan],[    nan 0.50314     nan     nan],1.0122909661567112
80.1,1.0297442586766545,0,[    nan 0.51793     nan     nan],[    nan 0.51181     nan     nan],1.0297442586766545
80.1,1.0471975511965976,0,[   nan 0.5267    nan    nan],[    nan 0.52049     nan     nan],1.0471975511965976
80.1,1.064650843716541,0,[    nan 0.53548     nan     nan],[    nan 0.52917     nan     nan],1.064650843716541
80.1,1.0821041362364843,0,[    nan 0.54425     nan     nan],[    nan 0.53785     nan     nan],1.0821041362364843
80.1,1.0995574287564276,0,[    nan 0.55302     nan     nan],[    nan 0.54653     nan     nan],1.0995574287564276
80.1,1.117010721276371,0,[   nan 0.5618    nan    nan],[    nan 0.55521     nan     nan],1.117010721276371
80.1,1.1344640137963142,0,[    nan 0.57057     nan     nan],[   nan 0.5639    nan    nan],1.1344640137963142
80.1,1.1519173063162575,0,[    nan 0.57934     nan     nan],[    nan 0.57258     nan     nan],1.1519173063162575
80.1,1.1693705988362009,0,[    nan 0.58811     nan     nan],[    nan 0.58126     nan     nan],1.1693705988362009
80.1,1.1868238913561442,0,[    nan 0.59688     nan     nan],[    nan 0.58994     nan     nan],1.1868238913561442
80.1,1.2042771838760873,0,[    nan 0.60566     nan     nan],[    nan 0.59862     nan     nan],1.2042771838760873
80.1,1.2217304763960306,0,[    nan 0.61443     nan     nan],[   nan 0.6073    nan    nan],1.2217304763960306
80.1,1.239183768915974,0,[   nan 0.6232    nan    nan],[    nan 0.61599     nan     nan],1.239183768915974
80.1,1.2566370614359172,0,[    nan 0.63197     nan     nan],[    nan 0.62467     nan     nan],1.2566370614359172
80.1,1.2740903539558606,0,[    nan 0.64074     nan     nan],[    nan 0.63335     nan     nan],1.2740903539558606
80.1,1.2915436464758039,0,[    nan 0.64951     nan     nan],[    nan 0.64203     nan     nan],1.2915436464758039
80.1,1.3089969389957472,0,[    nan 0.65828     nan     nan],[    nan 0.65072     nan     nan],1.3089969389957472
80.1,1.3264502315156905,0,[    nan 0.66705     nan     nan],[   nan 0.6594    nan    nan],1.3264502315156905
80.1,1.3439035240356338,0,[    nan 0.67582     nan     nan],[    nan 0.66808     nan     nan],1.3439035240356338
80.1,1.361356816555577,0,[    nan 0.68459     nan     nan],[    nan 0.67677     nan     nan],1.361356816555577
80.1,1.3788101090755203,0,[    nan 0.69336     nan     nan],[    nan 0.68545     nan     nan],1.3788101090755203
80.1,1.3962634015954636,0,[    nan 0.70213     nan     nan],[    nan 0.69414     nan     nan],1.3962634015954636
80.1,1.413716694115407,0,[    nan 0.71089     nan     nan],[    nan 0.70282     nan     nan],1.413716694115407
80.1,1.4311699866353502,0,[    nan 0.71966     nan     nan],[    nan 0.71151     nan     nan],1.4311699866353502
